id_ligne,id_commande,id_produit,quantite
53140,16733,1718,5
53141,48113,52,10
53142,24802,488,4
53143,33909,754,3
53144,13447,819,9
53145,19101,922,7
53146,9372,342,9
53147,26409,905,3
53148,15239,1739,1
53149,22933,1692,1
53150,9063,1563,7
53151,44037,1637,10
53152,31278,357,2
53153,21296,52,4
53154,39983,1179,1
53155,22756,1792,6
53156,37984,1298,10
53157,22053,494,1
53158,14678,264,6
53159,44913,398,7
53160,12290,991,9
53161,19909,1234,7
53162,5412,1064,6
53163,42019,1586,9
53164,45948,617,3
53165,37973,1201,9
53166,6587,1851,7
53167,29385,1955,9
53168,26248,863,10
53169,28401,843,8
53170,7755,1474,4
53171,32785,186,2
53172,46805,98,6
53173,44008,70,8
53174,3739,1930,3
53175,12016,594,8
53176,35091,1851,4
53177,19615,1220,8
53178,49116,1567,5
53179,21960,328,9
53180,6251,679,4
53181,24980,522,8
53182,15327,1982,7
53183,2099,1041,8
53184,6151,1530,6
53185,42483,1571,7
53186,21295,61,7
53187,35330,1075,1
53188,49572,1402,1
53189,6442,1333,1
53190,10055,221,6
53191,32885,51,1
53192,42573,563,5
53193,47230,1164,10
53194,28071,455,1
53195,43508,35,10
53196,9981,775,3
53197,40784,1223,2
53198,9859,1388,9
53199,40467,983,2
53200,517,444,5
53201,33210,1731,2
53202,40942,184,9
53203,39148,1789,2
53204,34930,1524,9
53205,6288,566,10
53206,35448,62,1
53207,33965,965,4
53208,31348,1809,4
53209,14789,1519,10
53210,39507,1143,6
53211,19471,318,1
53212,30883,904,9
53213,6701,812,7
53214,393,553,2
53215,1686,1210,7
53216,43479,1974,2
53217,43741,1028,2
53218,24096,1656,7
53219,24106,1159,9
53220,42018,1443,7
53221,15358,1132,6
53222,49930,586,8
53223,46778,240,8
53224,6023,1547,10
53225,22573,405,8
53226,39530,177,6
53227,27699,1889,4
53228,8736,1477,2
53229,7407,997,2
53230,13112,814,1
53231,19853,683,6
53232,31693,1742,9
53233,31775,1684,5
53234,11909,1135,3
53235,49860,1093,9
53236,49731,1249,6
53237,24060,146,7
53238,19526,888,2
53239,4464,1095,6
53240,9051,1275,7
53241,8733,1309,5
53242,7623,1625,4
53243,6412,453,3
53244,45264,875,8
53245,14208,76,9
53246,37733,1673,2
53247,17955,155,7
53248,17032,691,1
53249,38882,176,3
53250,40620,1613,4
53251,17029,222,9
53252,38946,1545,7
53253,41130,864,2
53254,21498,1644,5
53255,33306,1449,4
53256,16886,853,3
53257,12566,508,6
53258,12455,1197,5
53259,49068,827,8
53260,2578,966,10
53261,40752,1962,9
53262,19205,940,9
53263,26311,1378,10
53264,10596,439,4
53265,29181,476,5
53266,36482,460,6
53267,45617,676,6
53268,38348,1187,7
53269,42294,1499,2
53270,12258,98,5
53271,7359,297,1
53272,1175,1360,6
53273,16041,247,3
53274,1144,1223,1
53275,33872,898,1
53276,9807,338,9
53277,3569,540,8
53278,4092,622,6
53279,47391,947,8
53280,8937,935,9
53281,38660,642,6
53282,17212,1975,5
53283,19422,1328,6
53284,20088,606,3
53285,1725,922,6
53286,40008,298,1
53287,17857,1800,2
53288,2329,182,7
53289,6210,1118,5
53290,6442,516,8
53291,13511,1071,3
53292,1414,1399,4
53293,4064,637,2
53294,4158,1815,4
53295,5607,1604,8
53296,1900,337,1
53297,36171,1709,10
53298,3840,1278,5
53299,18046,849,6
53300,2915,177,3
53301,43321,25,8
53302,26814,1743,5
53303,14111,1617,6
53304,38375,1046,6
53305,17520,937,1
53306,40933,1501,4
53307,7137,407,6
53308,3238,1184,10
53309,18576,805,8
53310,28891,351,2
53311,40431,1244,9
53312,10168,718,10
53313,5263,612,1
53314,10197,5,3
53315,7231,311,10
53316,7486,355,10
53317,41296,190,7
53318,3248,913,7
53319,35083,999,3
53320,6025,57,9
53321,7082,1408,8
53322,20941,1950,6
53323,16648,918,2
53324,8558,274,8
53325,31668,1211,9
53326,27181,929,1
53327,40807,1409,7
53328,44868,275,4
53329,25373,1300,4
53330,12068,1431,3
53331,34199,1358,6
53332,10721,1326,7
53333,47532,1154,10
53334,30660,1385,9
53335,26934,22,7
53336,31494,225,8
53337,6032,1406,1
53338,19802,1770,7
53339,31919,1901,10
53340,6779,930,10
53341,3974,1318,10
53342,10273,1524,8
53343,25519,1352,10
53344,12038,813,7
53345,1638,142,4
53346,36200,1650,9
53347,32706,994,1
53348,15806,480,3
53349,13367,21,10
53350,42910,1687,9
53351,39630,12,5
53352,3576,17,2
53353,9828,18,6
53354,33572,678,8
53355,44965,426,6
53356,33578,1758,9
53357,45773,1885,4
53358,14264,1359,9
53359,24220,1618,7
53360,16778,1979,8
53361,21496,1229,9
53362,35807,172,7
53363,24331,1130,2
53364,10306,337,6
53365,45052,283,6
53366,17688,186,6
53367,25759,1863,4
53368,1427,1593,1
53369,9431,1211,6
53370,30958,1438,2
53371,30996,591,10
53372,20924,1543,6
53373,12047,185,4
53374,24209,603,5
53375,12181,1986,6
53376,18845,14,3
53377,24626,632,7
53378,16574,1444,2
53379,42775,832,2
53380,49243,861,7
53381,19315,660,5
53382,10573,1791,9
53383,11114,1879,1
53384,4110,1343,6
53385,31889,1349,7
53386,4939,1071,8
53387,21461,543,6
53388,44633,1322,8
53389,12465,1593,10
53390,12823,1005,10
53391,33877,165,10
53392,31198,1996,1
53393,1898,73,6
53394,27873,63,9
53395,39377,647,8
53396,30359,991,3
53397,16298,789,9
53398,4553,43,3
53399,35521,1884,2
53400,9217,1040,1
53401,20548,1672,10
53402,44266,1823,2
53403,35678,590,8
53404,46264,924,7
53405,31347,932,10
53406,35140,1880,3
53407,27770,1969,10
53408,12146,965,10
53409,20644,1150,9
53410,47702,945,9
53411,1392,1788,10
53412,26876,674,10
53413,46243,813,5
53414,8971,1557,1
53415,16596,968,2
53416,2333,1878,6
53417,5993,1441,9
53418,30363,1755,8
53419,28109,416,4
53420,48608,138,8
53421,24219,587,4
53422,22116,633,6
53423,34304,225,3
53424,21202,1940,10
53425,38998,1249,8
53426,20724,541,2
53427,4123,1413,1
53428,28521,1491,3
53429,34625,221,8
53430,49185,836,7
53431,1296,1826,3
53432,22673,1178,2
53433,12634,913,2
53434,24596,1895,9
53435,26701,564,5
53436,8849,156,9
53437,831,996,10
53438,46858,1000,8
53439,31973,839,3
53440,34549,1453,9
53441,36337,959,9
53442,23423,873,3
53443,455,1964,4
53444,12990,1545,5
53445,19240,1456,4
53446,28316,373,3
53447,11682,1583,6
53448,47140,953,4
53449,45450,31,6
53450,32212,1353,1
53451,39120,1346,2
53452,39343,879,7
53453,29955,530,4
53454,44720,287,5
53455,4914,1628,9
53456,46777,916,8
53457,29241,1043,1
53458,18898,1485,2
53459,8400,1817,10
53460,47455,784,2
53461,38815,1062,6
53462,25267,863,7
53463,8284,161,1
53464,17720,486,2
53465,3725,599,5
53466,42213,223,8
53467,7273,1040,5
53468,6245,371,3
53469,23930,1041,6
53470,31993,1409,10
53471,44261,322,7
53472,45602,821,7
53473,1318,1442,6
53474,20965,345,3
53475,26579,217,3
53476,40616,1219,6
53477,43899,1878,9
53478,43996,1587,2
53479,42795,961,9
53480,30556,1167,3
53481,7378,1577,6
53482,12,148,9
53483,24757,863,8
53484,33248,27,3
53485,22067,1046,2
53486,30189,976,1
53487,21659,422,3
53488,45791,1803,8
53489,3260,1662,8
53490,12031,569,8
53491,38132,1813,1
53492,40386,482,9
53493,24026,859,6
53494,11681,1683,4
53495,7778,167,5
53496,7970,8,2
53497,41979,44,4
53498,3317,576,1
53499,22840,1896,7
53500,21198,1895,8
53501,43843,720,8
53502,2740,704,2
53503,13724,75,9
53504,20526,23,9
53505,33864,626,8
53506,45976,1845,3
53507,24048,770,10
53508,20940,507,9
53509,40823,1416,1
53510,14982,641,6
53511,2814,17,6
53512,1569,254,4
53513,1911,1613,8
53514,17899,300,6
53515,26282,853,10
53516,1592,1970,3
53517,10504,823,1
53518,30289,1143,9
53519,2574,1185,1
53520,4575,59,2
53521,45845,434,6
53522,16904,1776,9
53523,22252,1626,10
53524,48652,1684,7
53525,11170,328,6
53526,21005,729,1
53527,33312,1992,2
53528,39194,619,3
53529,45375,1842,5
53530,38369,1256,10
53531,12577,1163,5
53532,7469,785,5
53533,6890,807,10
53534,4828,762,5
53535,34350,560,8
53536,19222,124,7
53537,13449,1893,2
53538,34353,1186,1
53539,13361,228,7
53540,24635,236,3
53541,21281,1914,7
53542,10793,850,2
53543,11331,1240,6
53544,23600,672,10
53545,6078,1596,3
53546,46111,555,9
53547,23910,1715,7
53548,40740,191,1
53549,30242,1919,1
53550,32337,555,4
53551,42406,536,2
53552,21320,965,9
53553,39099,738,9
53554,7058,1922,7
53555,6732,1953,8
53556,34495,162,10
53557,19792,289,3
53558,8567,1725,10
53559,49156,1713,10
53560,16644,988,4
53561,35172,339,8
53562,49287,1163,10
53563,20610,1584,6
53564,30100,442,4
53565,29307,1960,10
53566,36001,966,10
53567,10220,1664,10
53568,41604,92,2
53569,32053,72,3
53570,9572,1737,4
53571,15807,1792,6
53572,40335,528,6
53573,35532,777,5
53574,46749,521,7
53575,45005,1489,2
53576,3089,921,10
53577,44440,1803,5
53578,21280,1699,8
53579,28723,1212,6
53580,28426,1737,3
53581,6678,1337,8
53582,49523,1296,10
53583,49330,33,1
53584,31206,958,10
53585,41792,776,1
53586,8210,940,9
53587,47697,1836,2
53588,8425,1784,6
53589,21383,1131,8
53590,8133,1567,10
53591,38428,419,9
53592,11518,1384,8
53593,8730,1176,8
53594,4792,1221,10
53595,4665,606,8
53596,36691,1086,8
53597,14082,1538,1
53598,2411,834,8
53599,41807,879,5
53600,43819,1269,3
53601,36296,390,7
53602,24907,1234,9
53603,11196,1392,6
53604,30413,1915,9
53605,41374,1824,1
53606,17846,237,10
53607,20395,627,5
53608,24920,1018,8
53609,25457,624,1
53610,15414,289,1
53611,42746,1559,6
53612,47289,610,8
53613,10082,1488,2
53614,44778,698,9
53615,22791,905,7
53616,40135,951,1
53617,28342,1674,10
53618,29,693,5
53619,10835,1206,3
53620,14639,697,1
53621,8225,1669,3
53622,22183,180,5
53623,43844,805,10
53624,19340,1140,10
53625,47407,27,7
53626,34786,1951,7
53627,7251,1733,4
53628,49472,1744,3
53629,45243,1784,10
53630,27581,359,6
53631,40060,1567,10
53632,40247,1212,8
53633,7487,1944,3
53634,5764,1062,5
53635,30564,1066,7
53636,40127,1918,4
53637,25238,1733,6
53638,15015,1845,6
53639,47901,1922,9
53640,6002,1475,3
53641,14608,1659,3
53642,16230,733,10
53643,8974,706,2
53644,18532,539,2
53645,25282,1317,6
53646,12497,496,3
53647,24968,774,3
53648,47398,1448,10
53649,44598,646,4
53650,924,335,5
53651,6936,1104,9
53652,22781,42,6
53653,14975,1514,8
53654,9391,1391,1
53655,18456,116,4
53656,29972,218,1
53657,39688,522,8
53658,34387,1838,6
53659,14566,1327,1
53660,22453,1901,6
53661,25146,1532,1
53662,15608,285,7
53663,29958,1853,2
53664,30576,595,1
53665,28207,5,1
53666,19408,1382,6
53667,48454,54,4
53668,49751,758,4
53669,46106,1934,2
53670,42798,418,5
53671,945,839,1
53672,6913,1222,5
53673,33044,29,1
53674,12123,1595,9
53675,32668,631,3
53676,24162,1715,4
53677,46036,1769,8
53678,46200,878,7
53679,18172,1813,10
53680,5111,358,6
53681,35669,725,6
53682,41713,189,1
53683,22079,1312,6
53684,16807,552,5
53685,11270,1752,4
53686,46558,1601,2
53687,11370,1804,2
53688,19627,1041,7
53689,27953,1085,1
53690,24450,1428,4
53691,25937,1899,5
53692,28376,92,2
53693,24516,14,5
53694,2588,506,9
53695,35916,1835,10
53696,49821,1582,10
53697,32984,237,4
53698,1094,116,3
53699,43546,483,3
53700,24023,185,5
53701,39330,544,1
53702,42165,1651,2
53703,49631,244,3
53704,3231,1748,6
53705,39114,1421,5
53706,1434,508,5
53707,30595,1672,2
53708,28999,974,10
53709,27667,1716,1
53710,42293,966,7
53711,34485,1898,7
53712,21097,701,10
53713,39667,1241,7
53714,7031,719,10
53715,47977,372,9
53716,17605,432,7
53717,33880,1420,5
53718,23301,1974,1
53719,33861,190,6
53720,10168,1052,4
53721,12251,1445,10
53722,23351,388,1
53723,47822,47,9
53724,42039,365,10
53725,14647,1739,4
53726,48002,1377,4
53727,12117,1001,1
53728,29688,1419,6
53729,22165,420,9
53730,33493,181,1
53731,18977,993,4
53732,35554,1501,1
53733,4020,1119,9
53734,46195,512,7
53735,17305,1895,3
53736,15727,964,2
53737,37574,1392,9
53738,25933,911,9
53739,4970,909,1
53740,23,1446,4
53741,3012,183,5
53742,26722,621,8
53743,25017,518,8
53744,28702,1296,9
53745,31235,1628,6
53746,5540,939,2
53747,34193,1911,2
53748,43982,431,4
53749,47013,1987,6
53750,20457,634,9
53751,35083,685,5
53752,44220,1336,6
53753,14015,255,2
53754,38916,1820,2
53755,2774,1014,5
53756,757,464,3
53757,39934,704,7
53758,8912,1396,1
53759,43992,494,10
53760,19465,305,4
53761,16369,1004,5
53762,28847,140,9
53763,31620,1589,10
53764,20161,693,10
53765,137,622,2
53766,21613,1280,7
53767,39514,1151,9
53768,25186,1562,3
53769,33197,265,10
53770,41534,1790,6
53771,31043,1617,6
53772,45300,701,5
53773,45007,1470,4
53774,36652,1939,2
53775,37482,1029,1
53776,6373,766,9
53777,20727,1987,1
53778,13249,756,8
53779,34367,1344,6
53780,32025,1723,1
53781,10649,993,3
53782,46886,1506,3
53783,16418,523,3
53784,25352,559,3
53785,43998,1208,4
53786,29824,1203,2
53787,24334,221,6
53788,8458,1189,3
53789,43470,1283,2
53790,23384,1932,4
53791,10409,1893,1
53792,27374,804,10
53793,15847,704,9
53794,31152,538,9
53795,45589,720,10
53796,18717,550,7
53797,29036,711,10
53798,2130,1020,10
53799,48078,491,7
53800,25828,1703,2
53801,12805,967,10
53802,29542,1714,3
53803,34569,629,1
53804,39584,1074,3
53805,30809,1025,2
53806,3591,1726,8
53807,48636,882,4
53808,47638,1291,3
53809,29647,1280,10
53810,43666,1168,6
53811,27442,1065,7
53812,2839,1522,7
53813,34135,181,9
53814,48609,383,4
53815,11111,1344,8
53816,30110,437,5
53817,21412,1415,3
53818,25189,949,9
53819,39714,289,7
53820,16517,180,7
53821,35964,1430,8
53822,46914,1673,5
53823,6224,573,4
53824,27032,1645,2
53825,27063,1885,1
53826,16654,1742,10
53827,257,978,8
53828,5183,1862,2
53829,21673,1086,7
53830,37397,1773,3
53831,8898,146,9
53832,11612,1904,10
53833,46860,792,10
53834,11728,1718,9
53835,17655,268,8
53836,36551,1413,2
53837,29410,1163,9
53838,22949,1398,9
53839,40359,1214,8
53840,40453,534,7
53841,18917,1358,5
53842,18016,1795,8
53843,19302,1591,2
53844,28393,1017,3
53845,42844,1475,5
53846,24199,565,7
53847,34990,158,10
53848,18487,1632,1
53849,6199,1287,3
53850,15310,1666,7
53851,29534,628,6
53852,25712,1351,4
53853,9907,876,3
53854,29245,714,7
53855,6302,1282,5
53856,32237,1146,9
53857,23330,88,5
53858,46658,1549,8
53859,17418,828,5
53860,15132,98,5
53861,40124,1357,6
53862,29799,634,10
53863,3297,1565,9
53864,29873,1026,7
53865,49150,1909,7
53866,26928,1094,1
53867,14645,30,3
53868,46121,1142,9
53869,28848,837,7
53870,3918,646,9
53871,28483,1398,9
53872,21129,87,1
53873,4667,29,10
53874,39024,873,1
53875,14506,501,4
53876,9157,958,10
53877,34784,117,1
53878,17099,1540,2
53879,17733,892,5
53880,23960,404,3
53881,41103,482,4
53882,8269,1194,1
53883,6745,807,3
53884,41131,1819,8
53885,38542,1563,7
53886,22031,1869,3
53887,40417,906,6
53888,16637,238,9
53889,47603,466,4
53890,7284,1156,5
53891,46844,1712,1
53892,38677,1891,7
53893,22898,1837,6
53894,47012,1360,5
53895,32450,203,10
53896,9907,1136,7
53897,11295,1089,1
53898,49333,419,2
53899,3473,1223,6
53900,28019,129,3
53901,5892,413,2
53902,6190,1904,1
53903,45230,29,3
53904,16739,1442,9
53905,25278,264,10
53906,15148,873,2
53907,34154,1756,2
53908,2121,1137,4
53909,23439,1680,3
53910,40668,851,10
53911,37514,1225,10
53912,9515,948,9
53913,33859,354,3
53914,44718,87,5
53915,36207,525,10
53916,4894,505,1
53917,17746,561,10
53918,34648,251,3
53919,11451,1620,10
53920,35046,1892,3
53921,10526,1971,8
53922,48314,686,2
53923,49246,1694,7
53924,32664,646,5
53925,5417,1101,3
53926,7141,214,2
53927,25416,638,8
53928,24234,8,5
53929,2413,456,10
53930,32728,1007,9
53931,13143,1315,5
53932,21229,1294,4
53933,19719,1823,8
53934,21045,302,3
53935,22201,766,2
53936,25343,1438,5
53937,14005,1870,2
53938,20343,9,5
53939,29122,487,6
53940,27008,1409,9
53941,35847,1760,6
53942,34808,1099,8
53943,24842,469,9
53944,24639,1610,8
53945,21570,817,4
53946,29811,1323,9
53947,7589,1752,8
53948,49206,505,9
53949,34744,848,2
53950,44111,838,1
53951,39899,809,3
53952,49569,1650,6
53953,31052,904,8
53954,13739,346,6
53955,19547,616,1
53956,32600,1351,3
53957,30420,1415,1
53958,13848,1265,6
53959,24296,430,3
53960,40543,462,9
53961,4915,1773,9
53962,11952,1192,6
53963,12117,626,4
53964,14894,1413,7
53965,13043,1686,1
53966,39474,437,5
53967,8201,191,1
53968,47984,572,2
53969,8005,1991,1
53970,48197,1837,1
53971,36888,711,10
53972,26433,1667,8
53973,6191,1754,9
53974,35846,779,2
53975,28554,525,10
53976,27702,1147,2
53977,4432,1965,10
53978,23142,1148,3
53979,36981,1855,3
53980,16535,883,5
53981,40585,1949,6
53982,19488,626,3
53983,35949,511,9
53984,32675,1322,10
53985,23046,576,4
53986,494,1328,10
53987,17460,135,7
53988,19885,633,9
53989,42897,1094,2
53990,49708,301,1
53991,4898,435,1
53992,24739,1216,7
53993,42594,940,7
53994,35717,1022,5
53995,46455,1906,4
53996,43176,1563,5
53997,1052,435,1
53998,22212,1777,3
53999,14425,1297,7
54000,47219,67,8
54001,48360,1257,4
54002,8898,1855,6
54003,5096,1145,2
54004,17516,480,2
54005,37918,1981,9
54006,3253,561,5
54007,17237,1972,5
54008,5019,1474,6
54009,5210,97,5
54010,49124,391,6
54011,3099,1422,4
54012,10608,284,2
54013,19723,1509,7
54014,3407,535,4
54015,39026,593,1
54016,49854,408,9
54017,3594,94,3
54018,39768,1698,6
54019,38059,241,3
54020,11747,346,3
54021,32211,1638,3
54022,37377,478,7
54023,43844,217,6
54024,22612,1988,7
54025,9676,715,2
54026,44761,1133,7
54027,47334,69,10
54028,25898,39,8
54029,42701,968,3
54030,43448,1388,4
54031,18130,377,6
54032,43740,1863,3
54033,3279,636,3
54034,2492,1568,7
54035,29186,1341,9
54036,46532,104,10
54037,36706,1943,4
54038,5553,1061,9
54039,36267,24,4
54040,3268,1278,6
54041,17236,589,5
54042,49109,161,8
54043,7029,628,7
54044,41702,1177,8
54045,16741,454,9
54046,16223,1213,3
54047,30725,1468,9
54048,36586,1087,9
54049,3658,620,6
54050,31086,336,2
54051,20801,689,8
54052,21784,740,2
54053,20562,1165,7
54054,4024,972,8
54055,16773,1981,3
54056,26330,212,2
54057,5106,409,5
54058,26540,820,5
54059,7755,48,7
54060,2416,266,5
54061,9006,243,7
54062,7576,506,5
54063,9093,1442,7
54064,4209,937,9
54065,33851,66,8
54066,27893,794,6
54067,3201,1324,4
54068,16372,144,7
54069,25656,705,5
54070,48244,27,3
54071,23292,56,10
54072,44510,1962,3
54073,15484,1009,6
54074,41807,257,10
54075,29555,1593,2
54076,34429,1725,2
54077,15607,547,4
54078,305,695,2
54079,4308,1306,8
54080,9736,1282,1
54081,13675,641,2
54082,21086,1918,4
54083,24332,635,5
54084,41918,543,2
54085,9124,1654,4
54086,7240,264,2
54087,9019,592,6
54088,37547,769,1
54089,33712,989,9
54090,3468,59,9
54091,3177,468,8
54092,34395,417,8
54093,11405,1606,5
54094,3495,1508,7
54095,13949,182,1
54096,2522,1323,1
54097,34883,1209,7
54098,48374,1517,7
54099,37705,1726,9
54100,42460,1702,8
54101,8161,58,4
54102,33888,54,8
54103,24633,1810,9
54104,45770,131,6
54105,13927,1288,8
54106,25974,116,3
54107,36809,1049,10
54108,21429,1007,3
54109,17104,1885,10
54110,44705,1951,9
54111,40919,1828,4
54112,22843,463,1
54113,10118,12,4
54114,33268,1006,6
54115,13706,1450,2
54116,16646,72,4
54117,21198,972,9
54118,18241,363,7
54119,37036,110,8
54120,5593,873,9
54121,12452,1310,4
54122,38176,1944,9
54123,43539,1063,8
54124,39353,1933,5
54125,29617,1589,3
54126,8143,931,9
54127,28516,989,9
54128,16205,649,3
54129,37469,1503,8
54130,31258,1003,9
54131,35922,535,3
54132,33405,1882,4
54133,14657,582,1
54134,20543,51,9
54135,36838,28,3
54136,20421,29,6
54137,20872,415,3
54138,10829,1548,4
54139,30360,1961,2
54140,3814,193,8
54141,38445,177,2
54142,1897,1043,4
54143,30402,481,2
54144,30784,1275,10
54145,772,1689,9
54146,11418,254,8
54147,35405,712,1
54148,12624,558,3
54149,20109,416,6
54150,39126,1958,1
54151,26674,72,4
54152,30127,1041,6
54153,9885,108,10
54154,45961,1359,1
54155,18027,908,9
54156,11836,1120,3
54157,9822,1984,5
54158,27227,538,10
54159,32938,593,5
54160,48710,1285,9
54161,37745,326,1
54162,5504,886,9
54163,22615,1740,8
54164,10275,1699,1
54165,262,1415,4
54166,249,890,8
54167,6292,1100,7
54168,47918,941,3
54169,21490,1497,1
54170,47046,710,10
54171,44780,1548,4
54172,23812,1320,4
54173,4950,410,5
54174,17239,882,3
54175,48669,1436,8
54176,35864,902,1
54177,1616,455,7
54178,30976,900,9
54179,19907,773,9
54180,33268,1957,3
54181,45253,1874,2
54182,16838,396,9
54183,39344,1492,10
54184,21781,259,8
54185,8619,1166,7
54186,4089,694,4
54187,34410,1962,9
54188,15674,523,1
54189,288,783,3
54190,42992,863,10
54191,23711,731,10
54192,3618,495,4
54193,10503,1675,3
54194,41165,1386,3
54195,46261,410,2
54196,18385,1735,6
54197,41279,389,2
54198,14551,1145,5
54199,15273,1099,6
54200,34944,360,2
54201,38817,191,10
54202,44094,502,4
54203,2455,80,8
54204,4940,651,5
54205,27758,1721,5
54206,35213,464,6
54207,26317,538,4
54208,6068,1612,7
54209,22410,334,9
54210,23349,1820,4
54211,2109,492,9
54212,10410,180,5
54213,42450,1580,3
54214,5607,859,6
54215,43142,13,8
54216,37359,1643,9
54217,9091,1467,8
54218,42215,1155,3
54219,24993,525,9
54220,5442,1249,4
54221,45462,1863,10
54222,10099,1861,8
54223,1461,720,3
54224,44116,229,1
54225,47366,715,1
54226,29633,1279,5
54227,28893,1604,1
54228,8224,853,10
54229,41924,1456,8
54230,28839,1700,1
54231,12207,762,4
54232,2040,283,9
54233,26646,1985,8
54234,30199,609,10
54235,13997,687,2
54236,17920,859,2
54237,30710,918,7
54238,7908,95,1
54239,22039,672,10
54240,9547,1156,3
54241,28763,1042,9
54242,2732,308,3
54243,34037,1242,10
54244,49859,620,7
54245,4545,299,8
54246,17033,1793,5
54247,31623,675,4
54248,33554,418,1
54249,27292,21,6
54250,19434,510,5
54251,46322,1176,4
54252,9799,1372,2
54253,32395,507,1
54254,43838,683,4
54255,48792,1022,6
54256,17685,1041,7
54257,34525,1154,9
54258,47540,365,9
54259,9160,471,2
54260,32031,184,2
54261,47942,798,1
54262,24474,889,3
54263,15240,65,8
54264,1287,729,7
